Graph profile, Command, UriPath
v1.0-beta, Get-MgBetaBookingBusinessAppointmentCount, /bookingBusinesses/{bookingBusiness-id}/appointments/$count
v1.0-beta, Get-MgBetaBookingBusinessCalendarView, /bookingBusinesses/{bookingBusiness-id}/calendarView/{bookingAppointment-id}
v1.0-beta, Get-MgBetaBookingBusinessCalendarViewCount, /bookingBusinesses/{bookingBusiness-id}/calendarView/$count
v1.0-beta, Get-MgBetaBookingBusinessCount, /bookingBusinesses/$count
v1.0-beta, Get-MgBetaBookingBusinessCustomer, /bookingBusinesses/{bookingBusiness-id}/customers/{bookingCustomer-id}
v1.0-beta, Get-MgBetaBookingBusinessCustomerCount, /bookingBusinesses/{bookingBusiness-id}/customers/$count
v1.0-beta, Get-MgBetaBookingBusinessCustomQuestion, /bookingBusinesses/{bookingBusiness-id}/customQuestions/{bookingCustomQuestion-id}
v1.0-beta, Get-MgBetaBookingBusinessCustomQuestionCount, /bookingBusinesses/{bookingBusiness-id}/customQuestions/$count
v1.0-beta, Get-MgBetaBookingBusinessService, /bookingBusinesses/{bookingBusiness-id}/services/{bookingService-id}
v1.0-beta, Get-MgBetaBookingBusinessServiceCount, /bookingBusinesses/{bookingBusiness-id}/services/$count
v1.0-beta, Get-MgBetaBookingBusinessStaffAvailability, /bookingBusinesses/{bookingBusiness-id}/getStaffAvailability
v1.0-beta, Get-MgBetaBookingBusinessStaffMember, /bookingBusinesses/{bookingBusiness-id}/staffMembers/{bookingStaffMember-id}
v1.0-beta, Get-MgBetaBookingBusinessStaffMemberCount, /bookingBusinesses/{bookingBusiness-id}/staffMembers/$count
v1.0-beta, Get-MgBetaBookingCurrency, /bookingCurrencies/{bookingCurrency-id}
v1.0-beta, Get-MgBetaBookingCurrencyCount, /bookingCurrencies/$count
v1.0-beta, Get-MgBetaBusinessScenario, /solutions/businessScenarios/{businessScenario-id}
v1.0-beta, Get-MgBetaBusinessScenarioCount, /solutions/businessScenarios/$count
v1.0-beta, Get-MgBetaBusinessScenarioPlanner, /solutions/businessScenarios/{businessScenario-id}/planner
v1.0-beta, Get-MgBetaBusinessScenarioPlannerPlan, /solutions/businessScenarios/{businessScenario-id}/planner/getPlan
v1.0-beta, Get-MgBetaBusinessScenarioPlannerPlanConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration
v1.0-beta, Get-MgBetaBusinessScenarioPlannerPlanConfigurationLocalization, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration/localizations/{plannerPlanConfigurationLocalization-id}
v1.0-beta, Get-MgBetaBusinessScenarioPlannerPlanConfigurationLocalizationCount, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration/localizations/$count
v1.0-beta, Get-MgBetaBusinessScenarioPlannerTask, /solutions/businessScenarios/{businessScenario-id}/planner/tasks/{businessScenarioTask-id}
v1.0-beta, Get-MgBetaBusinessScenarioPlannerTaskConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/taskConfiguration
v1.0-beta, Get-MgBetaBusinessScenarioPlannerTaskCount, /solutions/businessScenarios/{businessScenario-id}/planner/tasks/$count
v1.0-beta, New-MgBetaBookingBusiness, /bookingBusinesses
v1.0-beta, New-MgBetaBookingBusinessAppointment, /bookingBusinesses/{bookingBusiness-id}/appointments
v1.0-beta, New-MgBetaBookingBusinessCalendarView, /bookingBusinesses/{bookingBusiness-id}/calendarView
v1.0-beta, New-MgBetaBookingBusinessCustomer, /bookingBusinesses/{bookingBusiness-id}/customers
v1.0-beta, New-MgBetaBookingBusinessCustomQuestion, /bookingBusinesses/{bookingBusiness-id}/customQuestions
v1.0-beta, New-MgBetaBookingBusinessService, /bookingBusinesses/{bookingBusiness-id}/services
v1.0-beta, New-MgBetaBookingBusinessStaffMember, /bookingBusinesses/{bookingBusiness-id}/staffMembers
v1.0-beta, New-MgBetaBookingCurrency, /bookingCurrencies
v1.0-beta, New-MgBetaBusinessScenario, /solutions/businessScenarios
v1.0-beta, New-MgBetaBusinessScenarioPlannerPlanConfigurationLocalization, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration/localizations
v1.0-beta, New-MgBetaBusinessScenarioPlannerTask, /solutions/businessScenarios/{businessScenario-id}/planner/tasks
v1.0-beta, Publish-MgBetaBookingBusiness, /bookingBusinesses/{bookingBusiness-id}/publish
v1.0-beta, Remove-MgBetaBookingBusiness, /bookingBusinesses/{bookingBusiness-id}
v1.0-beta, Remove-MgBetaBookingBusinessAppointment, /bookingBusinesses/{bookingBusiness-id}/appointments/{bookingAppointment-id}
v1.0-beta, Remove-MgBetaBookingBusinessCalendarView, /bookingBusinesses/{bookingBusiness-id}/calendarView/{bookingAppointment-id}
v1.0-beta, Remove-MgBetaBookingBusinessCustomer, /bookingBusinesses/{bookingBusiness-id}/customers/{bookingCustomer-id}
v1.0-beta, Remove-MgBetaBookingBusinessCustomQuestion, /bookingBusinesses/{bookingBusiness-id}/customQuestions/{bookingCustomQuestion-id}
v1.0-beta, Remove-MgBetaBookingBusinessService, /bookingBusinesses/{bookingBusiness-id}/services/{bookingService-id}
v1.0-beta, Remove-MgBetaBookingBusinessStaffMember, /bookingBusinesses/{bookingBusiness-id}/staffMembers/{bookingStaffMember-id}
v1.0-beta, Remove-MgBetaBookingCurrency, /bookingCurrencies/{bookingCurrency-id}
v1.0-beta, Remove-MgBetaBusinessScenario, /solutions/businessScenarios/{businessScenario-id}
v1.0-beta, Remove-MgBetaBusinessScenarioPlanner, /solutions/businessScenarios/{businessScenario-id}/planner
v1.0-beta, Remove-MgBetaBusinessScenarioPlannerPlanConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration
v1.0-beta, Remove-MgBetaBusinessScenarioPlannerPlanConfigurationLocalization, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration/localizations/{plannerPlanConfigurationLocalization-id}
v1.0-beta, Remove-MgBetaBusinessScenarioPlannerTask, /solutions/businessScenarios/{businessScenario-id}/planner/tasks/{businessScenarioTask-id}
v1.0-beta, Remove-MgBetaBusinessScenarioPlannerTaskConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/taskConfiguration
v1.0-beta, Stop-MgBetaBookingBusinessAppointment, /bookingBusinesses/{bookingBusiness-id}/appointments/{bookingAppointment-id}/cancel
v1.0-beta, Stop-MgBetaBookingBusinessCalendarView, /bookingBusinesses/{bookingBusiness-id}/calendarView/{bookingAppointment-id}/cancel
v1.0-beta, Unpublish-MgBetaBookingBusiness, /bookingBusinesses/{bookingBusiness-id}/unpublish
v1.0-beta, Update-MgBetaBookingBusiness, /bookingBusinesses/{bookingBusiness-id}
v1.0-beta, Update-MgBetaBookingBusinessAppointment, /bookingBusinesses/{bookingBusiness-id}/appointments/{bookingAppointment-id}
v1.0-beta, Update-MgBetaBookingBusinessCalendarView, /bookingBusinesses/{bookingBusiness-id}/calendarView/{bookingAppointment-id}
v1.0-beta, Update-MgBetaBookingBusinessCustomer, /bookingBusinesses/{bookingBusiness-id}/customers/{bookingCustomer-id}
