Graph profile, Command, UriPath
v1.0-beta, Get-MgGroupCalendarSingleValueExtendedProperty, /groups/{group-id}/calendar/singleValueExtendedProperties
v1.0-beta, Get-MgGroupEventCalendar, /groups/{group-id}/events/{event-id}/calendar
v1.0-beta, Get-MgGroupEventExceptionOccurrence, /groups/{group-id}/events/{event-id}/exceptionOccurrences/{event-id1}
v1.0-beta, Get-MgGroupEventMultiValueExtendedProperty, /groups/{group-id}/events/{event-id}/multiValueExtendedProperties
v1.0-beta, Get-MgGroupEventSingleValueExtendedProperty, /groups/{group-id}/events/{event-id}/singleValueExtendedProperties
v1.0-beta, Get-MgUserCalendarMultiValueExtendedProperty, /users/{user-id}/calendar/multiValueExtendedProperties
v1.0-beta, Get-MgUserCalendarSingleValueExtendedProperty, /users/{user-id}/calendar/singleValueExtendedProperties
v1.0-beta, Get-MgUserEventCalendar, /users/{user-id}/events/{event-id}/calendar
v1.0-beta, Get-MgUserEventExceptionOccurrence, /users/{user-id}/events/{event-id}/exceptionOccurrences/{event-id1}
v1.0-beta, Get-MgUserEventMultiValueExtendedProperty, /users/{user-id}/events/{event-id}/multiValueExtendedProperties
v1.0-beta, Get-MgUserEventSingleValueExtendedProperty, /users/{user-id}/events/{event-id}/singleValueExtendedProperties
v1.0-beta, New-MgGroupCalendarMultiValueExtendedProperty, /groups/{group-id}/calendar/multiValueExtendedProperties
v1.0-beta, New-MgGroupCalendarSingleValueExtendedProperty, /groups/{group-id}/calendar/singleValueExtendedProperties
v1.0-beta, New-MgGroupEventMultiValueExtendedProperty, /groups/{group-id}/events/{event-id}/multiValueExtendedProperties
v1.0-beta, New-MgGroupEventSingleValueExtendedProperty, /groups/{group-id}/events/{event-id}/singleValueExtendedProperties
v1.0-beta, New-MgUserCalendarMultiValueExtendedProperty, /users/{user-id}/calendar/multiValueExtendedProperties
v1.0-beta, New-MgUserCalendarSingleValueExtendedProperty, /users/{user-id}/calendar/singleValueExtendedProperties
v1.0-beta, New-MgUserEventMultiValueExtendedProperty, /users/{user-id}/events/{event-id}/multiValueExtendedProperties
v1.0-beta, New-MgUserEventSingleValueExtendedProperty, /users/{user-id}/events/{event-id}/singleValueExtendedProperties
v1.0-beta, Remove-MgGroupCalendarMultiValueExtendedProperty, /groups/{group-id}/calendar/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions/{calendarPermission-id}
v1.0-beta, Remove-MgGroupCalendarSingleValueExtendedProperty, /groups/{group-id}/calendar/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgGroupEvent, /groups/{group-id}/events/{event-id}
v1.0-beta, Remove-MgGroupEventAttachment, /groups/{group-id}/events/{event-id}/attachments/{attachment-id}
v1.0-beta, Remove-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions/{extension-id}
v1.0-beta, Remove-MgGroupEventMultiValueExtendedProperty, /groups/{group-id}/events/{event-id}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgGroupEventSingleValueExtendedProperty, /groups/{group-id}/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgUserCalendar, /users/{user-id}/calendars/{calendar-id}
v1.0-beta, Remove-MgUserCalendarGroup, /users/{user-id}/calendarGroups/{calendarGroup-id}
v1.0-beta, Remove-MgUserCalendarMultiValueExtendedProperty, /users/{user-id}/calendar/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions/{calendarPermission-id}
v1.0-beta, Remove-MgUserCalendarSingleValueExtendedProperty, /users/{user-id}/calendar/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgUserEvent, /users/{user-id}/events/{event-id}
v1.0-beta, Remove-MgUserEventAttachment, /users/{user-id}/events/{event-id}/attachments/{attachment-id}
