Graph profile, Command, UriPath
v1.0-beta, Get-MgPrintPrinterShare, /print/printers/{printer-id}/shares
v1.0-beta, Get-MgPrintPrinterTaskTrigger, /print/printers/{printer-id}/taskTriggers
v1.0-beta, Get-MgPrintService, /print/services
v1.0-beta, Get-MgPrintServiceEndpoint, /print/services/{printService-id}/endpoints
v1.0-beta, Get-MgPrintShare, /print/shares
v1.0-beta, Get-MgPrintShareAllowedGroup, /print/shares/{printerShare-id}/allowedGroups
v1.0-beta, Get-MgPrintShareAllowedUser, /print/shares/{printerShare-id}/allowedUsers
v1.0-beta, Get-MgPrintTaskDefinition, /print/taskDefinitions
v1.0-beta, Get-MgPrintTaskDefinitionTask, /print/taskDefinitions/{printTaskDefinition-id}/tasks
v1.0-beta, New-MgPrintConnector, /print/connectors
v1.0-beta, New-MgPrintPrinterTaskTrigger, /print/printers/{printer-id}/taskTriggers
v1.0-beta, New-MgPrintService, /print/services
v1.0-beta, New-MgPrintServiceEndpoint, /print/services/{printService-id}/endpoints
v1.0-beta, New-MgPrintShare, /print/shares
v1.0-beta, New-MgPrintTaskDefinition, /print/taskDefinitions
v1.0-beta, New-MgPrintTaskDefinitionTask, /print/taskDefinitions/{printTaskDefinition-id}/tasks
