Graph profile, Command, UriPath
v1.0, Update-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}
v1.0, Update-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0, Update-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0, Update-MgShareListItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}
v1.0, Update-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0, Update-MgShareListItemVersionField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0, Update-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions/{subscription-id}
v1.0, Update-MgSharePermission, /shares/{sharedDriveItem-id}/permission
v1.0, Update-MgUserDrive, /users/{user-id}/drives/{drive-id}
v1.0-beta, Get-MgDrive, /drives
v1.0-beta, Get-MgDriveActivity, /drives/{drive-id}/activities
v1.0-beta, Get-MgDriveItem, /drives/{drive-id}/items
v1.0-beta, Get-MgDriveList, /drives/{drive-id}/list
v1.0-beta, Get-MgDriveListActivity, /drives/{drive-id}/list/activities
v1.0-beta, Get-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks
v1.0-beta, Get-MgDriveListDrive, /drives/{drive-id}/list/drive
v1.0-beta, Get-MgDriveListItemActivity, /drives/{drive-id}/list/items/{listItem-id}/activities
v1.0-beta, Get-MgDriveListItemAnalytic, /drives/{drive-id}/list/items/{listItem-id}/analytics
v1.0-beta, Get-MgDriveListItemDriveItem, /drives/{drive-id}/list/items/{listItem-id}/driveItem
v1.0-beta, Get-MgDriveListItemVersionField, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Get-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions
v1.0-beta, Get-MgDriveSpecial, /drives/{drive-id}/special
v1.0-beta, Get-MgShareItem, /shares/{sharedDriveItem-id}/items
v1.0-beta, Get-MgShareList, /shares/{sharedDriveItem-id}/list
v1.0-beta, Get-MgShareListActivity, /shares/{sharedDriveItem-id}/list/activities
v1.0-beta, Get-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks
v1.0-beta, Get-MgShareListDrive, /shares/{sharedDriveItem-id}/list/drive
v1.0-beta, Get-MgShareListItemActivity, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/activities
v1.0-beta, Get-MgShareListItemAnalytic, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/analytics
v1.0-beta, Get-MgShareListItemDriveItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/driveItem
v1.0-beta, Get-MgShareListItemVersionField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Get-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions
v1.0-beta, Get-MgSharePermission, /shares/{sharedDriveItem-id}/permission
v1.0-beta, Get-MgShareRoot, /shares/{sharedDriveItem-id}/root
v1.0-beta, Get-MgShareSharedDriveItemSharedDriveItem, /shares
v1.0-beta, Get-MgShareSite, /shares/{sharedDriveItem-id}/site
v1.0-beta, Grant-MgSharePermission, /shares/{sharedDriveItem-id}/permission/grant
v1.0-beta, Invoke-MgRecentDrive, /drives/{drive-id}/recent
v1.0-beta, New-MgDrive, /drives
v1.0-beta, New-MgDriveItem, /drives/{drive-id}/items
v1.0-beta, New-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks
v1.0-beta, New-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions
v1.0-beta, New-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks
v1.0-beta, New-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions
v1.0-beta, New-MgShareSharedDriveItemSharedDriveItem, /shares
v1.0-beta, Remove-MgDriveItem, /drives/{drive-id}/items/{driveItem-id}
v1.0-beta, Remove-MgDriveList, /drives/{drive-id}/list
v1.0-beta, Remove-MgDriveListColumn, /drives/{drive-id}/list/columns/{columnDefinition-id}
v1.0-beta, Remove-MgDriveListContentType, /drives/{drive-id}/list/contentTypes/{contentType-id}
v1.0-beta, Remove-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Remove-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Remove-MgDriveListItem, /drives/{drive-id}/list/items/{listItem-id}
v1.0-beta, Remove-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Remove-MgDriveListItemVersionField, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Remove-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions/{subscription-id}
v1.0-beta, Remove-MgGroupDrive, /groups/{group-id}/drives/{drive-id}
v1.0-beta, Remove-MgShareList, /shares/{sharedDriveItem-id}/list
v1.0-beta, Remove-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns/{columnDefinition-id}
v1.0-beta, Remove-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}
v1.0-beta, Remove-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Remove-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Remove-MgShareListItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}
v1.0-beta, Remove-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Remove-MgShareListItemVersionField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Remove-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions/{subscription-id}
v1.0-beta, Remove-MgSharePermission, /shares/{sharedDriveItem-id}/permission
v1.0-beta, Remove-MgUserDrive, /users/{user-id}/drives/{drive-id}
v1.0-beta, Restore-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/restoreVersion
v1.0-beta, Restore-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/restoreVersion
v1.0-beta, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0-beta, Update-MgDriveItem, /drives/{drive-id}/items/{driveItem-id}
v1.0-beta, Update-MgDriveList, /drives/{drive-id}/list
v1.0-beta, Update-MgDriveListColumn, /drives/{drive-id}/list/columns/{columnDefinition-id}
v1.0-beta, Update-MgDriveListContentType, /drives/{drive-id}/list/contentTypes/{contentType-id}
v1.0-beta, Update-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Update-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Update-MgDriveListItem, /drives/{drive-id}/list/items/{listItem-id}
v1.0-beta, Update-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Update-MgDriveListItemVersionField, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Update-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions/{subscription-id}
v1.0-beta, Update-MgGroupDrive, /groups/{group-id}/drives/{drive-id}
v1.0-beta, Update-MgShareList, /shares/{sharedDriveItem-id}/list
v1.0-beta, Update-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns/{columnDefinition-id}
v1.0-beta, Update-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}
v1.0-beta, Update-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Update-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Update-MgShareListItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}
