Graph profile, Command, UriPath
v1.0, Set-MgServiceAnnouncementMessageAttachmentContent, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}/content
v1.0-beta, Get-MgServiceAnnouncementHealthOverview, /admin/serviceAnnouncement/healthOverviews
v1.0-beta, Get-MgServiceAnnouncementIssue, /admin/serviceAnnouncement/issues
v1.0-beta, Get-MgServiceAnnouncementMessage, /admin/serviceAnnouncement/messages
v1.0-beta, Get-MgServiceAnnouncementMessageAttachment, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments
v1.0-beta, Get-MgServiceAnnouncementMessageAttachmentArchive, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachmentsArchive
v1.0-beta, Get-MgServiceAnnouncementMessageAttachmentContent, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}/content
v1.0-beta, New-MgServiceAnnouncementHealthOverview, /admin/serviceAnnouncement/healthOverviews
v1.0-beta, New-MgServiceAnnouncementIssue, /admin/serviceAnnouncement/issues
v1.0-beta, New-MgServiceAnnouncementMessage, /admin/serviceAnnouncement/messages
v1.0-beta, New-MgServiceAnnouncementMessageAttachment, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments
v1.0-beta, Set-MgServiceAnnouncementMessageAttachmentArchive, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachmentsArchive
v1.0-beta, Set-MgServiceAnnouncementMessageAttachmentContent, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}/content
v1.0, Get-MgServiceAnnouncementHealthOverviewCount, /admin/serviceAnnouncement/healthOverviews/$count
v1.0, Get-MgServiceAnnouncementHealthOverviewIssue, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/{serviceHealthIssue-id}
v1.0, Get-MgServiceAnnouncementHealthOverviewIssueCount, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/$count
v1.0, Get-MgServiceAnnouncementIssueCount, /admin/serviceAnnouncement/issues/$count
v1.0, Get-MgServiceAnnouncementMessageAttachmentCount, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/$count
v1.0, Get-MgServiceAnnouncementMessageCount, /admin/serviceAnnouncement/messages/$count
beta, Get-MgBetaServiceAnnouncementHealthOverviewCount, /admin/serviceAnnouncement/healthOverviews/$count
beta, Get-MgBetaServiceAnnouncementHealthOverviewIssue, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/{serviceHealthIssue-id}
beta, Get-MgBetaServiceAnnouncementHealthOverviewIssueCount, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/$count
beta, Get-MgBetaServiceAnnouncementIssueCount, /admin/serviceAnnouncement/issues/$count
beta, Get-MgBetaServiceAnnouncementMessageAttachmentCount, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/$count
beta, Get-MgBetaServiceAnnouncementMessageCount, /admin/serviceAnnouncement/messages/$count
beta, Invoke-MgBetaArchiveServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/archive
beta, Invoke-MgBetaFavoriteServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/favorite
beta, Invoke-MgBetaMarkServiceAnnouncementMessageRead, /admin/serviceAnnouncement/messages/markRead
beta, Invoke-MgBetaMarkServiceAnnouncementMessageUnread, /admin/serviceAnnouncement/messages/markUnread
