Graph profile, Command, UriPath
v1.0, Update-MgEducationMe, /education/me
v1.0, Update-MgEducationMeAssignment, /education/me/assignments/{educationAssignment-id}
v1.0, Update-MgEducationMeAssignmentResource, /education/me/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0, Update-MgEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0, Update-MgEducationMeAssignmentSubmissionOutcome, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0, Update-MgEducationMeAssignmentSubmissionResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0, Update-MgEducationMeAssignmentSubmissionSubmittedResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0, Update-MgEducationMeRubric, /education/me/rubrics/{educationRubric-id}
v1.0, Update-MgEducationRoot, /education
v1.0, Update-MgEducationSchool, /education/schools/{educationSchool-id}
v1.0, Update-MgEducationUser, /education/users/{educationUser-id}
v1.0, Update-MgEducationUserAssignment, /education/users/{educationUser-id}/assignments/{educationAssignment-id}
v1.0, Update-MgEducationUserAssignmentResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0, Update-MgEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0, Update-MgEducationUserAssignmentSubmissionOutcome, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0, Update-MgEducationUserAssignmentSubmissionResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0, Update-MgEducationUserAssignmentSubmissionSubmittedResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0, Update-MgEducationUserRubric, /education/users/{educationUser-id}/rubrics/{educationRubric-id}
v1.0-beta, Get-MgEducationClassDelta, /education/classes/delta
v1.0-beta, Get-MgEducationClassGroup, /education/classes/{educationClass-id}/group
v1.0-beta, Get-MgEducationMe, /education/me
v1.0-beta, Get-MgEducationRoot, /education
v1.0-beta, Get-MgEducationSchoolDelta, /education/schools/delta
v1.0-beta, Get-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}
v1.0-beta, Get-MgEducationSynchronizationProfileError, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/errors/{educationSynchronizationError-id}
v1.0-beta, Get-MgEducationSynchronizationProfileStatus, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/profileStatus
v1.0-beta, Get-MgEducationUserDelta, /education/users/delta
v1.0-beta, Invoke-MgReturnEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/return
v1.0-beta, Invoke-MgReturnEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/return
v1.0-beta, Invoke-MgReturnEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/return
v1.0-beta, Invoke-MgUnsubmitEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/unsubmit
v1.0-beta, Invoke-MgUnsubmitEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/unsubmit
